Port,Service level,TPT,Origin Port,Carrier,Order ID,Order Date,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,minm_wgh_qty,max_wgh_qty,minimum cost,rate,mode_dsc,Distance,Vehicle Used,Milage,Daily Capacity,Cost/unit,Total Years
PORT04-PORT09,DTD,1,PORT04,V444_3,1447191717,5-Jul-21,5,0,V55555555555555_8,1676565,PLANT03,PORT09,553,4.772248191,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447210182,20-Mar-21,0,0,V555555555_14,1696746,PLANT03,PORT09,388,4.772986255,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447188061,25-Oct-21,5,0,V55555555555555_8,1689551,PLANT03,PORT09,306,4.776691968,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447158703,20-Aug-21,0,0,V555555555555555555_45,1668547,PLANT03,PORT09,890,4.779858522,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447149282,18-May-21,3,0,V5555555_22,1683197,PLANT03,PORT09,463,4.78,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447300031,1-Jul-21,0,0,V55_13,1696757,PLANT03,PORT09,361,4.790026114,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447174486,5-Apr-21,0,0,V55555_4,1699946,PLANT03,PORT09,502,4.791618431,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447224403,19-Feb-21,0,0,V55555_4,1699946,PLANT03,PORT09,526,4.791618431,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT09-PORT09,DTD,0,PORT09,V444_2,1447149897,13-Apr-21,3,0,V555555_6,1692708,PLANT16,PORT09,357,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447157036,21-Sep-21,3,0,V555555_6,1692708,PLANT16,PORT09,377,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447157049,12-May-21,3,0,V555555_6,1692708,PLANT16,PORT09,286,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447157061,20-Apr-21,3,0,V555555_6,1692708,PLANT16,PORT09,338,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447157035,30-Sep-21,3,0,V555555_6,1692708,PLANT16,PORT09,334,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447157048,7-Sep-21,3,0,V555555_6,1692708,PLANT16,PORT09,377,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447204450,23-Jan-21,3,0,V555555_6,1692708,PLANT16,PORT09,303,4.791903968,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447325521,9-Feb-21,3,0,V555555555_3,1689549,PLANT03,PORT09,344,4.792177195,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447373164,23-Sep-21,3,0,V555555555_3,1689549,PLANT03,PORT09,334,4.792177195,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447394118,18-Oct-21,3,0,V555555555_3,1689549,PLANT03,PORT09,376,4.792177195,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447164255,26-Apr-21,3,0,V555555_6,1689012,PLANT03,PORT09,1112,4.794880055,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447367167,15-Feb-21,3,0,V555555_6,1689012,PLANT03,PORT09,1044,4.794880055,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447145179,5-Jan-21,0,0,V5555555_22,1656353,PLANT03,PORT09,440,4.795381173,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447193367,12-Apr-21,0,0,V55_13,1696758,PLANT03,PORT09,380,4.797797253,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447208828,1-Feb-21,3,0,V55555_2,1621719,PLANT13,PORT09,298,4.8,0,99.99,2.8125,0.09,AIR,260,5,14,490,0.211,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447194682,25-Jan-21,5,0,V55555555555555_8,1676563,PLANT03,PORT09,544,4.8,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447229000,8-Mar-21,3,0,V55555_2,1674853,PLANT03,PORT09,376,4.80148368,4.51,5,3.435,1.56,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447219295,30-Aug-21,3,0,V55555_2,1674853,PLANT03,PORT09,382,4.80148368,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447170810,14-Jul-21,0,0,V55555_26,1666954,PLANT03,PORT09,658,4.80371672,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447382049,22-May-21,0,0,V5555555_22,1676566,PLANT03,PORT09,785,4.806882342,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447361714,24-Aug-21,0,0,V55555555_5,1672713,PLANT03,PORT09,327,4.816962751,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447300172,14-Sep-21,0,0,V555555555_14,1696746,PLANT03,PORT09,437,4.817180572,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447184227,6-Oct-21,5,0,V55555555555555_8,1676563,PLANT03,PORT09,620,4.82,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447352018,26-Feb-21,0,0,V5555555_30,1699552,PLANT03,PORT09,1976,4.836116076,4.51,5,3.435,1.56,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447288323,20-Mar-21,0,0,V5555_33,1682709,PLANT03,PORT09,355,4.838628929,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447238820,27-Oct-21,3,0,V55555_2,1689032,PLANT03,PORT09,493,4.84,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447326461,27-Oct-21,0,0,V555555555_27,1620510,PLANT03,PORT09,615,4.84,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447225529,22-May-21,0,0,V555555555_27,1620510,PLANT03,PORT09,632,4.84,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447332315,10-Jul-21,3,0,V555555_6,1687661,PLANT03,PORT09,523,4.84,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447418342,25-May-21,5,0,V55555555_7,1692987,PLANT03,PORT09,476,4.84,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447172399,11-Apr-21,3,0,V55555_2,1669702,PLANT03,PORT09,516,4.84069434,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT09-PORT09,DTD,0,PORT09,V444_2,1447170964,17-Jun-21,3,0,V555555_6,1692656,PLANT16,PORT09,281,4.855578047,0,5000,58.64625,23.02125,GROUND,85,6,12,457,0.864,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447397004,12-Mar-21,0,0,V55_13,1696754,PLANT03,PORT09,377,4.856749918,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447389078,19-May-21,3,0,V55555_4,1677878,PLANT03,PORT09,1636,4.86,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447418349,4-Mar-21,5,0,V55555555_7,1692987,PLANT03,PORT09,397,4.86,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447183464,23-Oct-21,0,0,V55_13,1684703,PLANT03,PORT09,643,4.864426331,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447192281,18-May-21,1,0,V555555555555555555_17,1651299,PLANT03,PORT09,1840,4.867667508,,,10.815,7.1925,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447191172,15-Jan-21,0,0,V55_13,1672714,PLANT03,PORT09,391,4.86997393,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447367935,1-Jul-21,0,0,V55555_26,1669409,PLANT03,PORT09,823,4.870210043,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447182400,15-Jul-21,3,0,V55555555_32,1698913,PLANT03,PORT09,1319,4.872727273,4.51,5,3.435,1.56,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447324203,3-Jun-21,0,0,V555555555555555555_45,1700869,PLANT03,PORT09,337,4.874786057,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447313870,21-Sep-21,3,0,V5555555_22,1683197,PLANT03,PORT09,453,4.88,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447377764,6-Oct-21,0,0,V555555_24,1666519,PLANT03,PORT09,786,4.88,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447283723,14-Jan-21,0,0,V55555_26,1666295,PLANT03,PORT09,805,4.88,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447335993,18-May-21,5,0,V55555555555555_8,1658528,PLANT03,PORT09,826,4.88,,,10.815,7.1925,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447214721,26-Feb-21,5,0,V55555555555555_8,1676563,PLANT03,PORT09,560,4.88,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447199511,24-Jun-21,0,0,V5555_25,1699948,PLANT03,PORT09,387,4.882908929,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447334095,23-Feb-21,0,0,V55555555555_28,1674598,PLANT03,PORT09,10764,4.883438097,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447174269,28-Apr-21,0,0,V55555555555_28,1674598,PLANT03,PORT09,10826,4.883438097,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447145258,1-Jan-21,0,0,V5555555_22,1680915,PLANT03,PORT09,567,4.9,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447340542,10-Sep-21,5,0,V55555555555555_8,1676563,PLANT03,PORT09,599,4.9,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447390580,14-Jan-21,0,0,V555555555_14,1696747,PLANT03,PORT09,362,4.903271544,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447292180,29-May-21,0,0,V555555_24,1689548,PLANT03,PORT09,311,4.915665984,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447239933,7-May-21,0,0,V555555_24,1689548,PLANT03,PORT09,330,4.915665984,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447174687,23-Feb-21,0,0,V555555_24,1688633,PLANT03,PORT09,330,4.917568295,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447145260,2-Jun-21,0,0,V5555555_22,1680915,PLANT03,PORT09,554,4.92,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447184603,15-Sep-21,3,0,V55555555_32,1698988,PLANT03,PORT09,1162,4.920942298,4.51,5,3.435,1.56,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447300171,11-Oct-21,5,0,V55555555_7,1698988,PLANT03,PORT09,1150,4.920942298,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447157753,17-Jun-21,3,0,V55555555_0,1663347,PLANT03,PORT09,351,4.921039637,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447269674,18-Oct-21,0,0,V555555555555555555_45,1688571,PLANT03,PORT09,325,4.933031564,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_4,1447398965,1-May-21,3,0,V55555_2,1682835,PLANT03,PORT09,316,4.935263686,4.51,5,3.435,1.56,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447208177,16-Mar-21,3,0,V555555_6,1682739,PLANT03,PORT09,354,4.93860523,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447273219,27-Jun-21,3,0,V55555_4,1650568,PLANT03,PORT09,1274,4.94,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447357378,25-Sep-21,3,0,V555555_6,1649007,PLANT03,PORT09,2272,4.94,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447224397,13-Aug-21,0,0,V55555555555_28,1685760,PLANT03,PORT09,14249,4.941517176,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447367083,23-Jun-21,0,0,V55555555555_28,1685760,PLANT03,PORT09,14272,4.941517176,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447175799,22-May-21,0,0,V55555555555_28,1685760,PLANT03,PORT09,14333,4.941517176,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_1,1447338332,22-May-21,0,0,V5555555_30,1699465,PLANT03,PORT09,3836,4.943945192,4.51,5,3.435,1.56,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447242504,19-May-21,3,0,V55555_4,1672110,PLANT03,PORT09,355,4.953940777,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447405843,23-Oct-21,0,0,V5555555_22,1660585,PLANT03,PORT09,357,4.954442217,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447146537,12-Mar-21,3,0,V55555_4,1675615,PLANT03,PORT09,925,4.96,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447348984,20-Aug-21,0,0,V555555555_27,1677878,PLANT03,PORT09,1665,4.96,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447325738,18-Oct-21,3,0,V555555_6,1677889,PLANT03,PORT09,1658,4.96,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447305033,3-Jun-21,3,0,V55555_4,1677891,PLANT03,PORT09,1798,4.960690355,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447208162,15-Apr-21,3,0,V55555_4,1677891,PLANT03,PORT09,1808,4.960690355,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447209554,15-May-21,3,0,V55555555_32,1699697,PLANT03,PORT09,7786,4.961810616,4.51,5,3.435,1.56,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447320584,25-Oct-21,3,0,V55555555_32,1699697,PLANT03,PORT09,7779,4.961810616,4.51,5,3.435,1.56,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447209562,1-May-21,3,0,V5555555_19,1695349,PLANT03,PORT09,869,4.971944802,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447163002,28-Oct-21,0,0,V555555555_27,1690006,PLANT03,PORT09,743,4.972278254,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447231116,15-Jul-21,3,0,V55555_4,1683704,PLANT03,PORT09,1265,4.972492359,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447147909,8-Oct-21,0,0,V5555_33,1688290,PLANT03,PORT09,341,4.975186724,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447246738,12-Feb-21,0,0,V55555555555555_8,1688290,PLANT03,PORT09,286,4.975186724,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447367909,3-Aug-21,0,0,V55555_26,1651302,PLANT03,PORT09,1772,4.98,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447261806,15-Feb-21,5,0,V55555555555555_8,1658528,PLANT03,PORT09,875,4.98,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447396760,27-Oct-21,5,0,V55555555555555_8,1676563,PLANT03,PORT09,606,4.98,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447292439,22-May-21,0,0,V55555_26,1672706,PLANT03,PORT09,292,4.991912859,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447332239,1-Jul-21,3,0,V55555_4,1650568,PLANT03,PORT09,1216,5,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447155230,18-May-21,0,0,V555555555_27,1679638,PLANT03,PORT09,2261,5,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447167163,17-Apr-21,0,0,V555555555_27,1655754,PLANT03,PORT09,2306,5,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447305655,14-Jul-21,3,0,V55555_2,1672347,PLANT08,PORT09,744,5.001012154,,,10.815,7.1925,GROUND,284,6,12,14,0.235,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447285427,4-Oct-21,3,0,V55555_2,1672347,PLANT08,PORT09,686,5.001012154,0,99.99,2.8125,0.09,AIR,260,5,14,14,0.235,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447220602,5-Jul-21,3,0,V55555_2,1672347,PLANT08,PORT09,747,5.001012154,0,99.99,2.8125,0.09,AIR,260,8,11,14,0.235,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447211105,28-Jan-21,3,0,V55555_2,1672347,PLANT08,PORT09,751,5.001012154,0,99.99,2.8125,0.09,AIR,260,7,13,14,0.235,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447352013,10-Jan-21,0,0,V5555555_12,1699696,PLANT03,PORT09,2765,5.002353774,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447260245,3-Aug-21,0,0,V555555_24,1701406,PLANT03,PORT09,319,5.006677427,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447402332,28-Apr-21,0,0,V55_13,1696757,PLANT03,PORT09,312,5.007754574,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447400469,13-Aug-21,3,0,V55555_4,1677878,PLANT03,PORT09,1637,5.019474574,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447185796,26-Sep-21,0,0,V55555_26,1677884,PLANT03,PORT09,1806,5.02,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447419531,14-Jan-21,3,0,V555555555_3,1666958,PLANT12,PORT09,301,5.024169742,0,99.99,2.8125,0.09,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447234958,2-Jun-21,3,0,V5555555_22,1676566,PLANT03,PORT09,746,5.037780621,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447286522,29-Jun-21,3,0,V5555555_22,1676566,PLANT03,PORT09,786,5.037780621,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447323819,17-May-21,3,0,V555555_6,1668545,PLANT03,PORT09,801,5.04,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447178885,18-Jan-21,3,0,V555555_6,1677889,PLANT03,PORT09,1795,5.04,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447400470,17-Aug-21,3,0,V55555_4,1669702,PLANT03,PORT09,497,5.042389937,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447413503,19-Feb-21,3,0,V5555555_12,1673710,PLANT03,PORT09,319,5.044449293,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447350348,14-Jan-21,0,0,V5555555_12,1699670,PLANT03,PORT09,2038,5.047800088,5.01,5.5,3.465,1.59,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447201211,10-Jan-21,5,0,V55555555_7,1699670,PLANT03,PORT09,2117,5.047800088,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447224453,11-Apr-21,5,0,V55555555_7,1699670,PLANT03,PORT09,2095,5.047800088,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447367969,28-Feb-21,0,0,V55555_26,1660885,PLANT03,PORT09,923,5.06,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447310034,29-Jun-21,1,0,V555555555555555555_17,1677878,PLANT03,PORT09,1825,5.06,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447320648,3-Jun-21,0,0,V5555555_22,1668344,PLANT03,PORT09,377,5.063138833,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447222744,15-Oct-21,0,0,V55_13,1682784,PLANT03,PORT09,385,5.068096159,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_3,1447352171,4-Mar-21,3,0,V55555555_9,1686657,PLANT12,PORT09,303,5.098382749,,,10.815,7.1925,GROUND,284,9,10,209,0.348,15
PORT04-PORT09,DTP,1,PORT04,V444_1,1447261158,23-Sep-21,3,0,V55555_2,1668545,PLANT03,PORT09,874,5.1,5.01,5.5,3.465,1.59,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447184476,17-May-21,0,0,V555555555_27,1662552,PLANT03,PORT09,2816,5.1,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447243267,1-Feb-21,5,0,V55555555555555_8,1658532,PLANT03,PORT09,897,5.1,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_3,1447154920,21-Sep-21,3,0,V5555_20,1699946,PLANT03,PORT09,487,5.103073629,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447399743,8-Mar-21,0,0,V55_13,1672670,PLANT03,PORT09,604,5.105825119,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447246442,8-May-21,0,0,V5555_33,1688587,PLANT03,PORT09,293,5.107627221,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447369447,3-Apr-21,5,0,V55555555555555_8,1689550,PLANT03,PORT09,360,5.111228268,,,10.815,7.1925,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447369018,10-Jul-21,0,0,V555555555_14,1695139,PLANT03,PORT09,474,5.125112407,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447242484,1-Jan-21,0,0,V555555555_27,1683200,PLANT03,PORT09,529,5.135141093,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_3,1447269656,22-Oct-21,0,0,V555555555555555555_45,1680740,PLANT03,PORT09,390,5.136118832,,,10.815,7.1925,GROUND,284,9,10,1013,0.233,15
