Closer Date	Complain Type	Complain	Customer Id	Final	Final detail	Last date	Month	Month date	Name-Mont	Reason	Status	Ticket ID	Wait time s	Week	Call Response	Call Time sec	Complain and date duration	Final Score	Hour	Joining Duration	Monthcount	Resolution Provide	Response time sec	Technical Knowledge
12/16/2021	Internet Not Working/Mobile setting	12/16/2021	S1724	Retain	FCR		Dec	12/12/2021	S1724-12		Close	T3-10698	> 60	Week-51	2	449		2	15		12	4	104	0
12/13/2021	Data Speed Issue	12/13/2021	S0351	Retain	FCR		Dec	12/12/2021	S0351-12		Close	T3-4766	> 60	Week-51	2	638		2	7		12	4	102	0
9/18/2021	Data Speed Issue	9/18/2021	S1023	Retain	FCR		Sep	9/14/2021	S1023-9		Close	T3-7677	> 60	Week-38	2	569		2	22		9	4	100	0
9/9/2021	Data Speed Issue	9/9/2021	S1336	Retain	FCR		Sep	9/2/2021	S1336-9		Close	T3-8868	50-60	Week-36	2	136		2	19		9	4	55	0
11/10/2021	Data Speed Issue	11/10/2021	S0226	Retain	FCR		Nov	11/9/2021	S0226-11		Close	T3-4194	50-60	Week-46	2	746		2	19		11	4	51	0
2/5/2021	Internet Not Working/Mobile setting	2/5/2021	S0734	Retain	FCR		Feb	2/4/2021	S0734-2		Close	T3-6408	> 60	Week-6	2	715		2	19		2	4	84	0
5/7/2021	Data Speed Issue	5/7/2021	S0448	Retain	FCR		May	5/6/2021	S0448-5		Close	T3-5182	> 60	Week-19	2	313		2	14		5	4	126	0
6/9/2021	Call Quality	6/9/2021	S1625	Retain	FCR		Jun	6/8/2021	S1625-6		Close	T3-10163	30-40	Week-24	3	404		2	18		6	4	31	0
10/4/2021	DND service related	10/4/2021	S0970	Retain	FCR		Oct	10/3/2021	S0970-10		Close	T3-7450	40-50	Week-41	3	577		2	12		10	4	41	0
11/21/2021	Data Speed Issue	11/21/2021	S1351	Retain	FCR		Nov	11/20/2021	S1351-11		Close	T3-8905	30-40	Week-47	3	454		2	13		11	4	35	0
12/10/2021	Data Speed Issue	12/10/2021	S0521	Retain	FCR		Dec	12/6/2021	S0521-12		Close	T3-5556	21-30	Week-50	4	320		3	18		12	4	23	0
2/21/2021	Data Speed Issue	2/21/2021	S1054	Retain	FCR		Feb	2/20/2021	S1054-2		Close	T3-7871	21-30	Week-8	4	677		3	22		2	4	21	0
3/6/2021	Call Quality	3/6/2021	S0809	Retain	FCR		Mar	3/2/2021	S0809-3		Close	T3-6687	> 60	Week-10	0	494		1	13		3	4	131	0
2/13/2021	Data Speed Issue	2/13/2021	S1506	Retain	FCR		Feb	2/12/2021	S1506-2		Close	T3-9534	> 60	Week-7	0	725		1	13		2	4	71	0
12/8/2021	Call Quality	12/8/2021	S1116	Retain	FCR		Dec	12/7/2021	S1116-12		Close	T3-8115	> 60	Week-50	0	626		1	10		12	4	144	0
7/9/2021	Data Speed Issue	7/9/2021	S1625	Retain	FCR		Jul	7/8/2021	S1625-7		Close	T3-10166	> 60	Week-28	3	873		2	21		7	4	126	0
8/17/2021	Data Speed Issue	8/17/2021	S0267	Retain	FCR		Aug	8/16/2021	S0267-8		Close	T3-4340	> 60	Week-34	0	337		2	13		8	5	83	0
1/12/2021	Data Speed Issue	1/12/2021	S0882	Retain	FCR		Jan	1/11/2021	S0882-1		Close	T3-6981	> 60	Week-3	0	844		2	21		1	5	75	0
11/28/2021	Weak indoor Coverage	11/28/2021	S1493	Retain	FCR		Nov	11/24/2021	S1493-11		Close	T3-9477	> 60	Week-48	1	468		2	6		11	5	144	0
8/7/2021	Internet Not Working/Mobile setting	8/7/2021	S0803	Retain	FCR		Aug	8/6/2021	S0803-8		Close	T3-6646	> 60	Week-32	1	701		2	18		8	5	107	0
12/4/2021	NW Fluctuation	12/4/2021	S1503	Retain	FCR		Dec	12/3/2021	S1503-12		Close	T3-9498	50-60	Week-49	2	774		2	20		12	5	58	0
2/12/2021	Data Speed Issue	2/12/2021	S1625	Retain	FCR		Feb	2/8/2021	S1625-2		Close	T3-10159	30-40	Week-7	3	365		3	17		2	5	38	0
6/7/2021	NW Fluctuation	6/7/2021	S0816	Retain	FCR		Jun	6/6/2021	S0816-6		Close	T3-6762	> 60	Week-24	3	606		3	10		6	5	143	0
8/20/2021	NW Fluctuation	8/20/2021	S1637	Retain	FCR		Aug	8/19/2021	S1637-8		Close	T3-10268	> 60	Week-34	0	220		2	10		8	5	69	0
7/11/2021	DND service related	7/11/2021	S1512	Retain	FCR		Jul	7/10/2021	S1512-7		Close	T3-9604	> 60	Week-28	1	685		2	12		7	5	121	0
12/25/2021	Internet Not Working/Mobile setting	12/25/2021	S1027	Retain	FCR		Dec	12/21/2021	S1027-12		Close	T3-7688	50-60	Week-52	2	475		2	13		12	5	57	0
9/17/2021	NW Fluctuation	9/17/2021	S1643	Retain	FCR		Sep	9/16/2021	S1643-9		Close	T3-10316	> 60	Week-38	2	753		2	9		9	5	105	0
6/8/2021	NW Fluctuation	6/8/2021	S0803	Retain	FCR		Jun	6/7/2021	S0803-6		Close	T3-6643	50-60	Week-24	2	898		2	23		6	5	51	0
4/7/2021	Data Speed Issue	4/7/2021	S1059	Retain	FCR		Apr	4/6/2021	S1059-4		Close	T3-7900	50-60	Week-15	2	601		2	2		4	5	59	0
2/7/2021	DND service related	2/7/2021	S0444	Retain	FCR		Feb	2/3/2021	S0444-2		Close	T3-5133	> 60	Week-6	2	435		2	11		2	5	84	0
6/15/2021	Data Speed Issue	6/15/2021	S1625	Retain	FCR		Jun	6/8/2021	S1625-6		Close	T3-10164	30-40	Week-24	3	773		3	20		6	5	31	0
10/10/2021	Call Quality	10/10/2021	S0785	Retain	FCR		Oct	10/6/2021	S0785-10		Close	T3-6588	30-40	Week-41	3	300		3	19		10	5	32	0
9/3/2021	Data Speed Issue	9/3/2021	S0734	Retain	FCR		Sep	9/2/2021	S0734-9		Close	T3-6416	> 60	Week-36	3	268		3	10		9	5	142	0
11/9/2021	Data Speed Issue	11/9/2021	S0518	Retain	FCR		Nov	11/5/2021	S0518-11		Close	T3-5539	30-40	Week-45	3	213		3	23		11	5	36	0
9/6/2021	DND service related	9/6/2021	S1167	Retain	FCR		Sep	9/2/2021	S1167-9		Close	T3-8312	21-30	Week-36	4	612		3	22		9	5	22	0
8/8/2021	NW Fluctuation	8/8/2021	S0970	Retain	FCR		Aug	8/4/2021	S0970-8		Close	T3-7459	> 60	Week-32	0	645		2	20		8	5	146	0
1/2/2021	Internet Not Working/Mobile setting	1/2/2021	S0294	Retain	FCR		Jan	1/1/2021	S0294-1		Close	T3-4472	> 60	Week-1	0	321		2	18		1	5	123	0
7/5/2021	NW Fluctuation	7/5/2021	S0294	Retain	FCR		Jul	7/4/2021	S0294-7		Close	T3-4475	> 60	Week-28	0	738		2	20		7	5	106	0
2/21/2021	Internet Not Working/Mobile setting	2/21/2021	S1283	Retain	FCR		Feb	2/20/2021	S1283-2		Close	T3-8622	> 60	Week-8	1	120		2	10		2	5	106	0
7/15/2021	Data Speed Issue	7/15/2021	S0454	Retain	FCR		Jul	7/14/2021	S0454-7		Close	T3-5244	> 60	Week-29	1	185		2	21		7	5	150	0
8/8/2021	Data Speed Issue	8/8/2021	S1625	Retain	FCR		Aug	8/7/2021	S1625-8		Close	T3-10167	30-40	Week-32	3	707		3	19		8	5	32	0
12/1/2021	Data Speed Issue	12/1/2021	S0526	Retain	FCR		Dec	11/24/2021	S0526-11		Close	T3-5574	21-30	Week-48	4	374		3	21		12	5	30	0
8/12/2021	Data Speed Issue	8/12/2021	S1506	Retain	FCR		Aug	8/11/2021	S1506-8		Close	T3-9538	> 60	Week-33	0	353		2	11		8	4	133	1
3/12/2021	Data Speed Issue	3/12/2021	S1503	Retain	FCR		Mar	3/8/2021	S1503-3		Close	T3-9502	> 60	Week-11	0	195		2	21		3	4	148	1
11/19/2021	Weak indoor Coverage	11/19/2021	S1349	Retain	FCR		Nov	11/18/2021	S1349-11		Close	T3-8901	> 60	Week-47	1	655		2	11		11	4	125	1
7/11/2021	Msg related	7/11/2021	S0803	Retain	FCR		Jul	7/7/2021	S0803-7		Close	T3-6645	> 60	Week-28	1	206		2	16		7	4	125	1
12/19/2021	Weak indoor Coverage	12/19/2021	S1498	Retain	FCR		Dec	12/18/2021	S1498-12		Close	T3-9484	30-40	Week-51	3	130		3	18		12	4	31	1
12/3/2021	Weak indoor Coverage	12/3/2021	S1058	Retain	FCR		Dec	12/2/2021	S1058-12		Close	T3-7886	40-50	Week-49	3	156		3	11		12	4	42	1
11/24/2021	Weak indoor Coverage	11/24/2021	S0646	Retain	FCR		Nov	11/23/2021	S0646-11		Close	T3-6067	21-30	Week-48	4	530		3	19		11	4	26	1
3/17/2021	DND service related	3/17/2021	S1041	Retain	FCR		Mar	3/16/2021	S1041-3		Close	T3-7754	21-30	Week-12	4	781		3	21		3	4	27	1
3/20/2021	Data Speed Issue	3/20/2021	S1041	Retain	FCR		Mar	3/16/2021	S1041-3		Close	T3-7753	21-30	Week-12	4	492		3	9		3	4	27	1
3/20/2021	Weak indoor Coverage	3/20/2021	S0454	Retain	FCR		Mar	3/16/2021	S0454-3		Close	T3-5242	0-10	Week-12	5	736		3	15		3	4	10	1
11/17/2021	Data Speed Issue	11/17/2021	S1015	Retain	FCR		Nov	11/13/2021	S1015-11		Close	T3-7641	> 60	Week-46	1	531		2	21		11	4	77	1
1/6/2021	Call Quality	1/6/2021	S1623	Retain	FCR		Jan	1/2/2021	S1623-1		Close	T3-10143	> 60	Week-1	2	480		2	14		1	4	92	1
10/26/2021	Msg related	10/26/2021	S0655	Retain	FCR		Oct	10/25/2021	S0655-10		Close	T3-6103	50-60	Week-44	2	292		2	13		10	4	51	1
11/3/2021	Data Speed Issue	11/3/2021	S1358	Retain	FCR		Nov	11/2/2021	S1358-11		Close	T3-8934	> 60	Week-45	2	582		2	15		11	4	76	1
1/12/2021	DND service related	1/12/2021	S1512	Retain	FCR		Jan	1/11/2021	S1512-1		Close	T3-9598	> 60	Week-3	2	426		2	17		1	4	142	1
10/14/2021	Data Speed Issue	10/14/2021	S0962	Retain	FCR		Oct	10/13/2021	S0962-10		Close	T3-7384	40-50	Week-42	3	560		3	5		10	4	44	1
6/5/2021	DND service related	6/5/2021	S0238	Retain	FCR		Jun	6/4/2021	S0238-6		Close	T3-4302	30-40	Week-23	3	559		3	2		6	4	35	1
11/9/2021	Data Speed Issue	11/9/2021	S0458	Retain	FCR		Nov	11/8/2021	S0458-11		Close	T3-5287	40-50	Week-46	3	728		3	4		11	4	43	1
1/4/2021	Internet Not Working/Mobile setting	1/4/2021	S0296	Retain	FCR		Jan	1/3/2021	S0296-1		Close	T3-4486	21-30	Week-2	4	881		3	0		1	4	29	1
11/7/2021	Call Quality	11/7/2021	S0339	Retain	FCR		Nov	11/6/2021	S0339-11		Close	T3-4707	20-Nov	Week-45	5	524		3	12		11	4	13	1
10/3/2021	DND service related	10/3/2021	S1167	Retain	FCR		Oct	10/2/2021	S1167-10		Close	T3-8310	0-10	Week-40	5	404		3	10		10	4	4	1
10/4/2021	Data Speed Issue	10/4/2021	S1059	Retain	FCR		Oct	10/3/2021	S1059-10		Close	T3-7897	0-10	Week-41	5	377		3	19		10	4	5	1
5/22/2021	Data Speed Issue	5/22/2021	S1054	Retain	FCR		May	5/21/2021	S1054-5		Close	T3-7873	0-10	Week-21	5	289		3	10		5	4	6	1
6/12/2021	NW Fluctuation	6/12/2021	S0458	Retain	FCR		Jun	6/11/2021	S0458-6		Close	T3-5294	20-Nov	Week-24	5	879		3	8		6	4	14	1
10/12/2021	Data Speed Issue	10/12/2021	S1406	Retain	FCR		Oct	10/11/2021	S1406-10		Close	T3-9141	> 60	Week-42	1	775		2	9		10	4	128	1
9/7/2021	NW Fluctuation	9/7/2021	S0518	Retain	FCR		Sep	9/6/2021	S0518-9		Close	T3-5543	> 60	Week-37	1	358		2	11		9	4	65	1
10/28/2021	NW Fluctuation	10/28/2021	S0646	Retain	FCR		Oct	10/24/2021	S0646-10		Close	T3-6066	> 60	Week-44	3	470		3	3		10	4	74	1
2/8/2021	Data Speed Issue	2/8/2021	S0803	Retain	FCR		Feb	2/7/2021	S0803-2		Close	T3-6638	> 60	Week-7	3	208		3	10		2	4	104	1
11/25/2021	Data Speed Issue	11/25/2021	S1493	Retain	FCR		Nov	11/24/2021	S1493-11		Close	T3-9475	> 60	Week-48	1	423		2	11		11	5	144	1
12/14/2021	Msg related	12/14/2021	S0654	Retain	FCR		Dec	12/13/2021	S0654-12		Close	T3-6102	50-60	Week-51	2	862		3	9		12	5	55	1
12/16/2021	Simcard issue	12/16/2021	S1120	Retain	FCR		Dec	12/15/2021	S1120-12		Close	T3-8119	> 60	Week-51	2	574		3	12		12	5	94	1
12/19/2021	Data Speed Issue	12/19/2021	S1724	Retain	FCR		Dec	12/12/2021	S1724-12		Close	T3-10697	> 60	Week-51	0	279		2	9		12	5	104	1
3/14/2021	Call Quality	3/14/2021	S0458	Retain	FCR		Mar	3/13/2021	S0458-3		Close	T3-5291	> 60	Week-11	0	332		2	10		3	5	99	1
1/3/2021	Data Speed Issue	1/3/2021	S0970	Retain	FCR		Jan	1/2/2021	S0970-1		Close	T3-7453	> 60	Week-1	1	283		2	16		1	5	90	1
5/10/2021	Call Quality	5/10/2021	S0448	Retain	FCR		May	5/6/2021	S0448-5		Close	T3-5181	> 60	Week-19	1	131		2	12		5	5	126	1
7/5/2021	NW Fluctuation	7/5/2021	S0971	Retain	FCR		Jul	7/1/2021	S0971-7		Close	T3-7474	50-60	Week-27	2	664		3	21		7	5	54	1
10/12/2021	Data Speed Issue	10/12/2021	S1208	Retain	FCR		Oct	10/5/2021	S1208-10		Close	T3-8420	> 60	Week-41	2	244		3	17		10	5	116	1
7/8/2021	Data Speed Issue	7/8/2021	S1048	Retain	FCR		Jul	7/4/2021	S1048-7		Close	T3-7815	> 60	Week-28	2	194		3	10		7	5	105	1
2/22/2021	DND service related	2/22/2021	S1088	Retain	FCR		Feb	2/21/2021	S1088-2		Close	T3-8065	> 60	Week-9	2	227		3	3		2	5	115	1
4/8/2021	Data Speed Issue	4/8/2021	S1187	Retain	FCR		Apr	4/7/2021	S1187-4		Close	T3-8366	> 60	Week-15	3	358		3	18		4	5	132	1
10/6/2021	Call Quality	10/6/2021	S1107	Retain	FCR		Oct	10/5/2021	S1107-10		Close	T3-8086	30-40	Week-41	3	674		3	14		10	5	39	1
1/19/2021	NW Fluctuation	1/19/2021	S0454	Retain	FCR		Jan	1/15/2021	S0454-1		Close	T3-5240	40-50	Week-3	3	267		3	17		1	5	44	1
9/4/2021	Data Speed Issue	9/4/2021	S1058	Retain	FCR		Sep	9/3/2021	S1058-9		Close	T3-7896	> 60	Week-36	1	143		2	20		9	5	115	1
8/3/2021	Data Speed Issue	8/3/2021	S0444	Retain	FCR		Aug	8/2/2021	S0444-8		Close	T3-5139	40-50	Week-32	3	135		3	9		8	5	45	1
6/5/2021	Data Speed Issue	6/5/2021	S1049	Retain	FCR		Jun	6/1/2021	S1049-6		Close	T3-7826	> 60	Week-23	3	269		3	11		6	5	132	1
1/13/2021	Data Speed Issue	1/13/2021	S1625	Retain	FCR		Jan	1/9/2021	S1625-1		Close	T3-10158	21-30	Week-2	4	562		3	15		1	5	23	1
12/7/2021	Data Speed Issue	12/7/2021	S0647	Retain	FCR		Dec	12/3/2021	S0647-12		Close	T3-6075	20-Nov	Week-49	5	650		4	9		12	5	13	1
12/12/2021	Data Speed Issue	12/12/2021	S0221	Retain	FCR		Dec	12/11/2021	S0221-12		Close	T3-4149	> 60	Week-50	3	705		3	16		12	4	109	2
9/20/2021	Call Quality	9/20/2021	S1643	Retain	FCR		Sep	9/16/2021	S1643-9		Close	T3-10315	> 60	Week-38	0	380		2	16		9	4	105	2
8/16/2021	Data Speed Issue	8/16/2021	S1015	Retain	FCR		Aug	8/15/2021	S1015-8		Close	T3-7643	> 60	Week-34	0	538		2	19		8	4	71	2
9/9/2021	Data Speed Issue	9/9/2021	S1211	Retain	FCR		Sep	9/8/2021	S1211-9		Close	T3-8447	> 60	Week-37	0	812		2	21		9	4	84	2
12/18/2021	Data Speed Issue	12/18/2021	S1637	Retain	FCR		Dec	12/17/2021	S1637-12		Close	T3-10262	> 60	Week-51	1	172		2	20		12	4	115	2
9/3/2021	NW Fluctuation	9/3/2021	S0714	Retain	FCR		Sep	9/2/2021	S0714-9		Close	T3-6336	> 60	Week-36	1	422		2	23		9	4	63	2
8/24/2021	Data Speed Issue	8/24/2021	S1337	Retain	FCR		Aug	8/23/2021	S1337-8		Close	T3-8871	50-60	Week-35	2	279		3	9		8	4	58	2
7/7/2021	Call Quality	7/7/2021	S0816	Retain	FCR		Jul	7/6/2021	S0816-7		Close	T3-6763	50-60	Week-28	2	638		3	13		7	4	51	2
1/6/2021	Call Quality	1/6/2021	S0734	Retain	FCR		Jan	1/5/2021	S0734-1		Close	T3-6407	30-40	Week-2	3	852		3	20		1	4	34	2
2/8/2021	Msg related	2/8/2021	S0734	Retain	FCR		Feb	2/4/2021	S0734-2		Close	T3-6409	> 60	Week-6	3	509		3	2		2	4	84	2
9/3/2021	NW Fluctuation	9/3/2021	S1167	Retain	FCR		Sep	9/2/2021	S1167-9		Close	T3-8313	21-30	Week-36	4	314		3	15		9	4	22	2
6/12/2021	Msg related	6/12/2021	S1358	Retain	FCR		Jun	6/5/2021	S1358-6		Close	T3-8940	0-10	Week-23	5	755		4	19		6	4	10	2
11/14/2021	Msg related	11/14/2021	S1463	Retain	FCR		Nov	11/13/2021	S1463-11		Close	T3-9390	0-10	Week-46	5	776		4	14		11	4	3	2
8/8/2021	Volte related Issue	8/8/2021	S1058	Retain	FCR		Aug	8/4/2021	S1058-8		Close	T3-7895	> 60	Week-32	1	260		2	9		8	4	96	2
2/16/2021	Data Speed Issue	2/16/2021	S0226	Retain	FCR		Feb	2/12/2021	S0226-2		Close	T3-4196	> 60	Week-7	3	490		3	11		2	4	67	2
5/8/2021	Data Speed Issue	5/8/2021	S1187	Retain	FCR		May	5/7/2021	S1187-5		Close	T3-8367	40-50	Week-19	3	704		3	21		5	4	48	2
1/3/2021	Weak indoor Coverage	1/3/2021	S0971	Retain	FCR		Jan	1/2/2021	S0971-1		Close	T3-7465	50-60	Week-1	2	196		3	20		1	5	54	2
11/18/2021	Data Speed Issue	11/18/2021	S1283	Retain	FCR		Nov	11/17/2021	S1283-11		Close	T3-8620	> 60	Week-47	3	563		3	23		11	5	76	2
10/4/2021	Internet Not Working/Mobile setting	10/4/2021	S1358	Retain	FCR		Oct	10/3/2021	S1358-10		Close	T3-8932	30-40	Week-41	3	670		3	7		10	5	31	2
4/7/2021	Data Speed Issue	4/7/2021	S1058	Retain	FCR		Apr	4/6/2021	S1058-4		Close	T3-7889	> 60	Week-15	3	181		3	3		4	5	94	2
12/13/2021	Data Speed Issue	12/13/2021	S0962	Retain	FCR		Dec	12/12/2021	S0962-12		Close	T3-7386	0-10	Week-51	5	431		4	16		12	5	5	2
10/4/2021	Data Speed Issue	10/4/2021	S1066	Retain	FCR		Oct	10/3/2021	S1066-10		Close	T3-7936	> 60	Week-41	0	267		2	23		10	5	71	2
7/22/2021	Data Speed Issue	7/22/2021	S1088	Retain	FCR		Jul	7/21/2021	S1088-7		Close	T3-8069	> 60	Week-30	0	621		2	13		7	5	108	2
10/12/2021	Internet Not Working/Mobile setting	10/12/2021	S1211	Retain	FCR		Oct	10/8/2021	S1211-10		Close	T3-8444	> 60	Week-41	1	715		3	15		10	5	87	2
4/19/2021	Data Speed Issue	4/19/2021	S0454	Retain	FCR		Apr	4/15/2021	S0454-4		Close	T3-5243	> 60	Week-16	1	357		3	18		4	5	150	2
11/18/2021	Data Speed Issue	11/18/2021	S1637	Retain	FCR		Nov	11/17/2021	S1637-11		Close	T3-10261	50-60	Week-47	2	612		3	18		11	5	55	2
10/7/2021	Data Speed Issue	10/7/2021	S0971	Retain	FCR		Oct	10/3/2021	S0971-10		Close	T3-7462	50-60	Week-41	2	720		3	21		10	5	53	2
1/18/2021	Data Speed Issue	1/18/2021	S0288	Retain	FCR		Jan	1/17/2021	S0288-1		Close	T3-4385	> 60	Week-4	2	871		3	16		1	5	110	2
12/16/2021	Call Quality	12/16/2021	S0351	Retain	FCR		Dec	12/12/2021	S0351-12		Close	T3-4765	> 60	Week-51	2	623		3	21		12	5	102	2
12/21/2021	Call Quality	12/21/2021	S1351	Retain	FCR		Dec	12/20/2021	S1351-12		Close	T3-8907	> 60	Week-52	2	731		3	20		12	5	105	2
11/3/2021	Internet Not Working/Mobile setting	11/3/2021	S0971	Retain	FCR		Nov	11/2/2021	S0971-11		Close	T3-7464	40-50	Week-45	3	294		3	6		11	5	47	2
2/17/2021	Data Speed Issue	2/17/2021	S0442	Retain	FCR		Feb	2/16/2021	S0442-2		Close	T3-5122	> 60	Week-8	3	521		3	10		2	5	91	2
11/9/2021	Data Speed Issue	11/9/2021	S0427	Retain	FCR		Nov	11/5/2021	S0427-11		Close	T3-5049	> 60	Week-45	3	402		3	23		11	5	104	2
12/17/2021	Msg related	12/17/2021	S0356	Retain	FCR		Dec	12/16/2021	S0356-12		Close	T3-4778	21-30	Week-51	4	763		4	20		12	5	24	2
10/21/2021	DND service related	10/21/2021	S1610	Retain	FCR		Oct	10/17/2021	S1610-10		Close	T3-10072	21-30	Week-43	4	566		4	21		10	5	28	2
12/26/2021	NW Fluctuation	12/26/2021	S0425	Retain	FCR		Dec	12/22/2021	S0425-12		Close	T3-5047	> 60	Week-52	1	568		3	6		12	5	137	2
8/7/2021	Call Quality	8/7/2021	S1107	Retain	FCR		Aug	8/6/2021	S1107-8		Close	T3-8088	> 60	Week-32	3	557		3	16		8	5	139	2
5/17/2021	Call Quality	5/17/2021	S0962	Retain	FCR		May	5/16/2021	S0962-5		Close	T3-7390	21-30	Week-21	4	852		4	13		5	5	24	2
9/4/2021	Data Speed Issue	9/4/2021	S1049	Retain	FCR		Sep	9/3/2021	S1049-9		Close	T3-7827	21-30	Week-36	4	684		4	8		9	5	23	2
8/16/2021	NW Fluctuation	8/16/2021	S0442	Retain	FCR		Aug	8/15/2021	S0442-8		Close	T3-5127	> 60	Week-34	1	452		3	5		8	4	97	3
11/5/2021	Data Speed Issue	11/5/2021	S0803	Retain	FCR		Nov	11/4/2021	S0803-11		Close	T3-6636	> 60	Week-45	0	200		2	1		11	4	95	3
10/8/2021	Data Speed Issue	10/8/2021	S1464	Retain	FCR		Oct	10/7/2021	S1464-10		Close	T3-9391	> 60	Week-41	1	217		3	10		10	4	98	3
12/23/2021	Call Quality	12/23/2021	S0717	Retain	FCR		Dec	12/19/2021	S0717-12		Close	T3-6343	> 60	Week-52	1	510		3	20		12	4	80	3
9/2/2021	Call Quality	9/2/2021	S0444	Retain	FCR		Sep	9/1/2021	S0444-9		Close	T3-5140	> 60	Week-36	2	676		3	18		9	4	110	3
12/16/2021	DND service related	12/16/2021	S0530	Retain	FCR		Dec	12/12/2021	S0530-12		Close	T3-5580	> 60	Week-51	2	506		3	14		12	4	145	3
11/3/2021	Data Speed Issue	11/3/2021	S1049	Retain	FCR		Nov	11/2/2021	S1049-11		Close	T3-7818	21-30	Week-45	4	695		4	17		11	4	24	3
12/8/2021	Call Quality	12/8/2021	S0531	Retain	FCR		Dec	12/28/2021	S0531-12		Close	T3-5583	0-10	Week-53	5	444		4	18		12	4	3	3
10/5/2021	Data Speed Issue	10/5/2021	S0350	Retain	FCR		Oct	10/4/2021	S0350-10		Close	T3-4758	> 60	Week-41	0	757		2	21		10	4	95	3
12/27/2021	Internet Not Working/Mobile setting	12/27/2021	S0646	Retain	FCR		Dec	12/23/2021	S0646-12		Close	T3-6068	> 60	Week-52	3	284		3	16		12	4	73	3
8/10/2021	Internet Not Working/Mobile setting	8/10/2021	S0882	Retain	FCR		Aug	8/9/2021	S0882-8		Close	T3-6989	30-40	Week-33	3	609		3	19		8	4	37	3
12/9/2021	Call Quality	12/9/2021	S0458	Retain	FCR		Dec	12/8/2021	S0458-12		Close	T3-5288	40-50	Week-50	3	408		3	22		12	4	43	3
5/25/2021	DND service related	5/25/2021	S1283	Retain	FCR		May	5/21/2021	S1283-5		Close	T3-8623	0-10	Week-21	5	525		4	1		5	4	6	3
7/7/2021	Data Speed Issue	7/7/2021	S1187	Retain	FCR		Jul	7/6/2021	S1187-7		Close	T3-8369	> 60	Week-28	0	731		3	11		7	5	113	3
6/5/2021	NW Fluctuation	6/5/2021	S0809	Retain	FCR		Jun	6/4/2021	S0809-6		Close	T3-6689	> 60	Week-23	2	318		3	18		6	5	79	3
1/14/2021	Data Speed Issue	1/14/2021	S0226	Retain	FCR		Jan	1/13/2021	S0226-1		Close	T3-4195	> 60	Week-3	1	534		3	17		1	5	116	3
12/27/2021	Data Speed Issue	12/27/2021	S1407	Retain	FCR		Dec	12/26/2021	S1407-12		Close	T3-9145	> 60	Week-53	2	719		3	7		12	5	129	3
2/10/2021	NW Fluctuation	2/10/2021	S0816	Retain	FCR		Feb	2/6/2021	S0816-2		Close	T3-6757	50-60	Week-6	2	529		3	1		2	5	60	3
6/15/2021	DND service related	6/15/2021	S1041	Retain	FCR		Jun	6/14/2021	S1041-6		Close	T3-7759	> 60	Week-25	2	672		3	3		6	5	100	3
12/6/2021	Data Speed Issue	12/6/2021	S1625	Retain	FCR		Dec	12/5/2021	S1625-12		Close	T3-10157	40-50	Week-50	3	843		4	13		12	5	46	3
4/2/2021	Data Speed Issue	4/2/2021	S0238	Retain	FCR		Apr	4/1/2021	S0238-4		Close	T3-4301	30-40	Week-14	3	137		4	16		4	5	36	3
5/6/2021	Call Quality	5/6/2021	S0734	Retain	FCR		May	5/5/2021	S0734-5		Close	T3-6412	> 60	Week-19	3	304		4	18		5	5	92	3
12/24/2021	Call Quality	12/24/2021	S0656	Retain	FCR		Dec	12/23/2021	S0656-12		Close	T3-6106	40-50	Week-52	3	411		4	19		12	5	50	3
11/4/2021	Data Speed Issue	11/4/2021	S1403	Retain	FCR		Nov	11/3/2021	S1403-11		Close	T3-9134	> 60	Week-45	3	469		4	21		11	5	95	3
12/4/2021	Data Speed Issue	12/4/2021	S0816	Retain	FCR		Dec	12/3/2021	S0816-12		Close	T3-6756	> 60	Week-49	3	573		4	8		12	5	146	3
10/4/2021	Data Speed Issue	10/4/2021	S1058	Retain	FCR		Oct	10/3/2021	S1058-10		Close	T3-7884	40-50	Week-41	3	220		4	14		10	5	50	3
10/7/2021	Msg related	10/7/2021	S1058	Retain	FCR		Oct	10/3/2021	S1058-10		Close	T3-7885	40-50	Week-41	3	566		4	7		10	5	50	3
4/22/2021	NW Fluctuation	4/22/2021	S1054	Retain	FCR		Apr	4/21/2021	S1054-4		Close	T3-7872	> 60	Week-17	3	247		4	15		4	5	82	3
7/9/2021	NW Fluctuation	7/9/2021	S0585	Retain	FCR		Jul	7/8/2021	S0585-7		Close	T3-5787	20-Nov	Week-28	5	760		4	12		7	5	13	3
8/26/2021	Internet Not Working/Mobile setting	8/26/2021	S0646	Retain	FCR		Aug	8/25/2021	S0646-8		Close	T3-6070	> 60	Week-35	1	643		3	14		8	5	100	3
11/14/2021	Data Speed Issue	11/14/2021	S0288	Retain	FCR		Nov	11/13/2021	S0288-11		Close	T3-4383	50-60	Week-46	2	174		3	17		11	5	54	3
9/10/2021	Call Quality	9/10/2021	S0518	Retain	FCR		Sep	9/6/2021	S0518-9		Close	T3-5542	> 60	Week-37	2	765		3	12		9	5	65	3
11/5/2021	Call Quality	11/5/2021	S0734	Retain	FCR		Nov	11/1/2021	S0734-11		Close	T3-6405	20-Nov	Week-45	5	180		4	18		11	5	17	3
11/13/2021	Data Speed Issue	11/13/2021	S0962	Retain	FCR		Nov	11/12/2021	S0962-11		Close	T3-7385	> 60	Week-46	2	376		3	8		11	4	123	4
