Customer Category	Customer Id	Data Utilization	Date	Gender	Month Name	Region	Services	State	Week	Age	Call Quality	Capacity	Data traffic	Employee cost	Maintanace cost	Marketing Cost	Nw availability	Packet loss	Plan	Thpt	Total Cost	Utilization	Utilization data
Retain	S0473	< 90 % Utilize	5/24/2021	Female	May	West	"Voice,Data"	Gujarat	Week-22	20	3	45	34	76	64	78	97.65	2.59	199	1553.39	218	66.33	75.56
Retain	S0518	< 90 % Utilize	11/5/2021	Female	Nov	West	"Voice,Data"	Gujarat	Week-45	21	3	45	28	41	67	92	90.93	2.48	199	2423.7	200	75	62.22
Retain	S0458	< 90 % Utilize	11/8/2021	Female	Nov	West	"Voice,Data"	Gujarat	Week-46	19	3	45	30	95	52	99	96.63	3	199	2781.27	246	27.5	66.67
Retain	S0444	< 90 % Utilize	11/4/2021	Female	Nov	West	"Voice,Data"	Gujarat	Week-45	24	3	45	31	74	47	52	89.3	2.78	199	1832.5	173	87.33	68.89
Retain	S0458	< 90 % Utilize	9/9/2021	Female	Sep	West	"Voice,Data"	Gujarat	Week-37	19	3	45	35	75	92	77	94.95	2.62	199	2544.18	244	35	77.78
Retain	S0444	< 90 % Utilize	9/1/2021	Female	Sep	West	"Voice,Data"	Gujarat	Week-36	24	3	45	35	83	56	84	95.34	2.3	199	2710.49	223	64.33	77.78
Retain	S1700	< 90 % Utilize	8/7/2021	Female	Aug	Central	"Voice,Data"	Uttarakhand	Week-32	20	3	45	40	46	81	96	97.88	2.43	199	2767.41	223	45.67	88.89
Retain	S1695	< 90 % Utilize	2/1/2021	Female	Feb	Central	"Voice,Data"	Uttarakhand	Week-6	26	3	45	38	76	54	64	97.62	2.54	199	1855.66	194	38	84.44
Retain	S0961	< 90 % Utilize	11/2/2021	Female	Nov	Central	"Voice,Data"	Madhya Pradesh	Week-45	25	3	45	38	87	43	86	95.39	2.35	199	2631.76	216	30.25	84.44
Retain	S0971	< 90 % Utilize	9/3/2021	Female	Sep	Central	"Voice,Data"	Madhya Pradesh	Week-36	23	3	45	40	42	59	85	97.75	3	199	2312.4	186	33.67	88.89
Retain	S1647	< 90 % Utilize	1/22/2021	Female	Jan	Central	"Voice,Data"	Uttar Pradesh	Week-4	18	3	45	40	50	56	70	96.69	2.84	199	2003.54	176	111.67	88.89
Retain	S1625	< 90 % Utilize	1/9/2021	Female	Jan	Central	"Voice,Data"	Uttar Pradesh	Week-2	23	3	45	37	67	96	54	89.47	2.54	199	2743.58	217	70.25	82.22
Retain	S1654	< 90 % Utilize	3/12/2021	Female	Mar	Central	"Voice,Data"	Uttar Pradesh	Week-11	21	3	45	39	63	77	56	92.53	2.75	199	2688.79	196	34.5	86.67
Retain	S1681	< 90 % Utilize	11/8/2021	Female	Nov	Central	"Voice,Data"	Uttar Pradesh	Week-46	24	3	45	38	77	86	69	97.53	2.51	199	1680.76	232	83.25	84.44
Retain	S1482	< 90 % Utilize	1/10/2021	Female	Jan	East	"Voice,Data"	Sikkim	Week-3	24	3	45	38	88	74	100	91.95	3	199	1987.27	262	37	84.44
Retain	S0736	< 90 % Utilize	4/2/2021	Female	Apr	East	"Voice,Data"	Jharkhand	Week-14	24	3	45	39	68	64	71	89.8	2.58	199	2149.9	203	39	86.67
Retain	S1337	< 90 % Utilize	12/21/2021	Female	Dec	East	"Voice,Data"	Odisha	Week-52	21	3	45	37	74	92	57	97.71	2.83	199	2546.85	223	81.67	82.22
Retain	S0742	< 90 % Utilize	2/13/2021	Female	Feb	East	"Voice,Data"	Jharkhand	Week-7	25	3	45	39	44	61	82	97.5	3	199	1568.8	187	39	86.67
Retain	S0750	< 90 % Utilize	1/1/2021	Female	Jan	East	"Voice,Data"	Jharkhand	Week-1	19	3	45	40	87	62	77	95.74	3	199	1962.75	226	35.5	88.89
Retain	S1300	< 90 % Utilize	3/6/2021	Female	Mar	East	"Voice,Data"	Odisha	Week-10	24	3	45	38	62	86	62	93.4	3	199	1896.64	210	38	84.44
Retain	S1739	< 90 % Utilize	10/19/2021	Female	Oct	East	"Voice,Data"	West Bengal	Week-43	21	3	45	40	99	61	55	92.99	2.33	199	1983.68	215	40	88.89
Retain	S1357	< 90 % Utilize	4/2/2021	Female	Apr	North	"Voice,Data"	Punjab	Week-14	26	3	45	39	54	45	52	89.63	2.69	199	2111.82	151	34.33	86.67
Retain	S1358	< 90 % Utilize	8/4/2021	Female	Aug	North	"Voice,Data"	Punjab	Week-32	23	3	45	40	45	92	72	96.93	2.51	199	2311.7	209	41.67	88.89
Retain	S1358	< 90 % Utilize	12/2/2021	Female	Dec	North	"Voice,Data"	Punjab	Week-49	23	3	45	38	43	65	69	92.63	2.45	199	2523.9	177	39	84.44
Retain	S0647	< 90 % Utilize	12/3/2021	Female	Dec	North	"Voice,Data"	Himachal Pradesh	Week-49	21	3	45	39	86	50	61	88.99	2.42	199	2757.43	197	37.5	86.67
Retain	S0646	< 90 % Utilize	12/23/2021	Female	Dec	North	"Voice,Data"	Himachal Pradesh	Week-52	25	3	45	40	40	67	64	96.86	2.49	199	1563.42	171	35.5	88.89
Retain	S1361	< 90 % Utilize	2/1/2021	Female	Feb	North	"Voice,Data"	Punjab	Week-6	22	3	45	39	61	83	60	97.84	2.61	199	2540.57	204	55	86.67
Retain	S0548	< 90 % Utilize	2/5/2021	Female	Feb	North	"Voice,Data"	Haryana	Week-6	18	3	45	37	66	77	93	93.69	2.77	199	2280.87	236	70.5	82.22
Retain	S0546	< 90 % Utilize	2/22/2021	Female	Feb	North	"Voice,Data"	Haryana	Week-9	23	3	45	37	78	45	96	92.43	3	199	1857.71	219	48.67	82.22
Retain	S0683	< 90 % Utilize	1/11/2021	Female	Jan	North	"Voice,Data"	Jammu & kashmir	Week-3	24	3	45	37	95	51	85	90.46	2.82	199	2748.38	231	37	82.22
Retain	S1433	< 90 % Utilize	1/1/2021	Female	Jan	North	"Voice,Data"	Rajasthan	Week-1	18	3	45	39	70	46	69	94	2.48	199	1507.29	185	33.5	86.67
Retain	S0610	< 90 % Utilize	1/23/2021	Female	Jan	North	"Voice,Data"	Himachal Pradesh	Week-4	26	3	45	40	45	70	72	96.92	2.54	199	2400.3	187	41.5	88.89
Retain	S1356	< 90 % Utilize	1/4/2021	Female	Jan	North	"Voice,Data"	Punjab	Week-2	25	3	45	38	65	92	91	97.77	2.56	199	2369.33	248	38	84.44
Retain	S1415	< 90 % Utilize	6/22/2021	Female	Jun	North	"Voice,Data"	Rajasthan	Week-26	18	3	45	37	61	87	82	92.64	3	199	2239.26	230	37	82.22
Retain	S0548	< 90 % Utilize	6/5/2021	Female	Jun	North	"Voice,Data"	Haryana	Week-23	18	3	45	40	68	90	67	94.64	2.58	199	2003.51	225	40	88.89
Retain	S1432	< 90 % Utilize	3/16/2021	Female	Mar	North	"Voice,Data"	Rajasthan	Week-12	18	3	45	40	79	89	97	90.88	3	199	2318.32	265	37.33	88.89
Retain	S0546	< 90 % Utilize	3/24/2021	Female	Mar	North	"Voice,Data"	Haryana	Week-13	23	3	45	40	41	47	96	97.45	2.74	199	2068.61	184	42.67	88.89
Retain	S0546	< 90 % Utilize	5/23/2021	Female	May	North	"Voice,Data"	Haryana	Week-22	23	3	45	40	57	55	71	97.7	2.7	199	1841.2	183	57	88.89
Retain	S0626	< 90 % Utilize	11/13/2021	Female	Nov	North	"Voice,Data"	Himachal Pradesh	Week-46	26	3	45	40	46	68	81	98.5	2.69	199	1815.38	195	34	88.89
Retain	S0635	< 90 % Utilize	10/16/2021	Female	Oct	North	"Voice,Data"	Himachal Pradesh	Week-42	26	3	45	37	62	92	60	98.37	2.85	199	2128.34	214	37	82.22
Retain	S0589	< 90 % Utilize	10/9/2021	Female	Oct	North	"Voice,Data"	Haryana	Week-41	22	3	45	37	93	40	81	94.38	2.53	199	2523.22	214	37	82.22
Retain	S0626	< 90 % Utilize	9/14/2021	Female	Sep	North	"Voice,Data"	Himachal Pradesh	Week-38	26	3	45	39	63	58	98	88.36	2.86	199	2599.54	219	39	86.67
Retain	S0646	< 90 % Utilize	9/24/2021	Female	Sep	North	"Voice,Data"	Himachal Pradesh	Week-39	25	3	45	37	95	75	98	87.46	2.87	199	2510.73	268	89.5	82.22
Retain	S1240	< 90 % Utilize	4/12/2021	Female	Apr	North-East	"Voice,Data"	Nagaland	Week-16	18	3	45	37	79	61	84	91.49	2.78	199	1813.61	224	61	82.22
Retain	S1144	< 90 % Utilize	6/16/2021	Female	Jun	North-East	"Voice,Data"	Manipur	Week-25	25	3	45	40	70	65	57	88.43	2.9	199	2237.29	192	40	88.89
Retain	S1144	< 90 % Utilize	9/14/2021	Female	Sep	North-East	"Voice,Data"	Manipur	Week-38	25	3	45	40	100	64	88	97.68	2.71	199	2116.29	252	40	88.89
Retain	S1572	< 90 % Utilize	3/13/2021	Female	Mar	South	"Voice,Data"	Telangana	Week-11	22	3	45	38	56	50	54	95.3	2.38	199	1770.2	160	54.33	84.44
Retain	S0895	< 90 % Utilize	8/9/2021	Female	Aug	South	"Voice,Data"	Kerala	Week-33	20	3	45	40	99	57	63	90.39	2.8	199	2657.62	219	61	88.89
Retain	S0885	< 90 % Utilize	8/17/2021	Female	Aug	South	"Voice,Data"	Kerala	Week-34	21	3	45	38	43	83	96	96.64	2.32	199	2332.73	222	52.5	84.44
Retain	S0827	< 90 % Utilize	2/18/2021	Female	Feb	South	"Voice,Data"	Karnataka	Week-8	25	3	45	37	65	57	100	95.67	2.72	199	2701.59	222	87	82.22
Retain	S0895	< 90 % Utilize	1/11/2021	Female	Jan	South	"Voice,Data"	Kerala	Week-3	20	3	45	40	85	66	53	97.35	2.6	199	2371.66	204	68	88.89
Retain	S0832	< 90 % Utilize	1/16/2021	Female	Jan	South	"Voice,Data"	Karnataka	Week-3	19	3	45	39	97	80	74	90.52	3	199	2218.7	251	39.5	86.67
Retain	S0885	< 90 % Utilize	6/18/2021	Female	Jun	South	"Voice,Data"	Kerala	Week-25	21	3	45	40	56	67	97	93.69	2.37	199	2480.47	220	50.5	88.89
Retain	S1512	< 90 % Utilize	6/10/2021	Female	Jun	South	"Voice,Data"	Tamil Nadu	Week-24	20	3	45	37	47	56	59	97.98	3	199	1720.56	162	31.5	82.22
Retain	S0818	< 90 % Utilize	5/11/2021	Female	May	South	"Voice,Data"	Karnataka	Week-20	20	3	45	39	75	54	50	89.3	3	199	2678.57	179	39	86.67
Retain	S0809	< 90 % Utilize	10/2/2021	Female	Oct	South	"Voice,Data"	Karnataka	Week-40	26	3	45	40	69	74	70	93.65	3	199	2232.15	213	56.25	88.89
Retain	S1558	< 90 % Utilize	10/13/2021	Female	Oct	South	"Voice,Data"	Tamil Nadu	Week-42	19	3	45	38	98	97	53	88.46	2.44	199	1643.46	248	38	84.44
Retain	S0390	< 90 % Utilize	4/8/2021	Female	Apr	West	"Voice,Data"	Goa	Week-15	26	3	45	37	86	62	67	91.41	2.47	199	1809.27	215	63	82.22
Retain	S0387	< 90 % Utilize	2/2/2021	Female	Feb	West	"Voice,Data"	Goa	Week-6	24	3	45	38	89	64	93	91.87	2.52	199	2434.77	246	76.67	84.44
Retain	S0372	< 90 % Utilize	5/19/2021	Female	May	West	"Voice,Data"	Goa	Week-21	24	3	45	40	71	52	85	90.31	2.66	199	1579.82	208	40	88.89
Retain	S1038	< 90 % Utilize	4/12/2021	Female	Apr	West	"Voice,Data"	Maharashtra	Week-16	22	3	45	40	59	59	69	89.6	2.65	199	2136.3	187	40	88.89
Retain	S1058	< 90 % Utilize	8/4/2021	Female	Aug	West	"Voice,Data"	Maharashtra	Week-32	24	3	45	37	62	89	72	84.66	2.85	199	1844.85	223	53.83	82.22
Retain	S1107	< 90 % Utilize	8/6/2021	Female	Aug	West	"Voice,Data"	Maharashtra	Week-32	25	3	45	37	78	97	60	86.99	3	199	1779.68	235	50	82.22
Retain	S1041	< 90 % Utilize	8/13/2021	Female	Aug	West	"Voice,Data"	Maharashtra	Week-33	18	3	45	38	91	66	99	86.75	2.63	199	1681.52	256	62.33	84.44
Retain	S1049	< 90 % Utilize	6/1/2021	Female	Jun	West	"Voice,Data"	Maharashtra	Week-23	26	3	45	40	90	75	87	87.34	3	199	2110.66	252	65.4	88.89
Retain	S1066	< 90 % Utilize	5/2/2021	Female	May	West	"Voice,Data"	Maharashtra	Week-19	26	3	45	38	84	75	87	92.33	2.5	199	2329.73	246	64	84.44
Retain	S1041	< 90 % Utilize	10/12/2021	Female	Oct	West	"Voice,Data"	Maharashtra	Week-42	18	3	45	40	67	79	83	89.72	2.4	199	2692.34	229	62.5	88.89
Retain	S0458	< 90 % Utilize	1/12/2021	Female	Jan	West	"Voice,Data"	Gujarat	Week-3	19	3	45	39	77	41	74	96.72	2.56	199	2453.87	192	32.5	86.67
Retain	S0527	< 90 % Utilize	11/14/2021	Female	Nov	West	"Voice,Data"	Gujarat	Week-47	18	3	45	38	50	47	76	98.31	2.88	199	2223.74	173	53	84.44
Retain	S0518	< 90 % Utilize	9/6/2021	Female	Sep	West	"Voice,Data"	Gujarat	Week-37	21	3	45	39	89	82	57	91.82	2.88	199	2231.57	228	79.75	86.67
Retain	S1716	< 90 % Utilize	4/3/2021	Female	Apr	Central	"text,voice,data,Video"	Uttarakhand	Week-14	20	0	75	59	55	93	54	97.35	0	299	4108.17	202	53	78.67
Retain	S1716	< 90 % Utilize	1/3/2021	Female	Jan	Central	"text,voice,data,Video"	Uttarakhand	Week-2	20	0	75	56	73	67	92	93.62	0	299	4123.51	232	49.33	74.67
Retain	S1698	< 90 % Utilize	5/1/2021	Female	May	Central	"text,voice,data,Video"	Uttarakhand	Week-18	23	0	75	55	70	40	55	97.43	0	299	3402.49	165	55	73.33
Retain	S1698	< 90 % Utilize	9/2/2021	Female	Sep	Central	"text,voice,data,Video"	Uttarakhand	Week-36	23	0	75	60	44	99	58	97.9	0	299	3931.69	201	58	80.00
Retain	S0963	< 90 % Utilize	8/3/2021	Female	Aug	Central	"text,voice,data,Video"	Madhya Pradesh	Week-32	22	0	75	59	68	55	65	93.73	0	299	4415.23	188	73.2	78.67
Retain	S0293	< 90 % Utilize	2/23/2021	Female	Feb	Central	"text,voice,data,Video"	Chhattisgarh	Week-9	20	0	75	60	69	50	60	97.48	0	299	4946.45	179	55.25	80.00
Retain	S0293	< 90 % Utilize	1/24/2021	Female	Jan	Central	"text,voice,data,Video"	Chhattisgarh	Week-5	20	0	75	58	61	99	74	94.31	0	299	3401.83	234	53.25	77.33
Retain	S0957	< 90 % Utilize	3/22/2021	Female	Mar	Central	"text,voice,data,Video"	Madhya Pradesh	Week-13	23	0	75	58	55	54	81	92.64	0	299	4077.59	190	80.5	77.33
Retain	S0295	< 90 % Utilize	3/8/2021	Female	Mar	Central	"text,voice,data,Video"	Chhattisgarh	Week-11	24	0	75	55	58	99	65	97.96	0	299	4949.24	222	64.5	73.33
Retain	S0306	< 90 % Utilize	5/16/2021	Female	May	Central	"text,voice,data,Video"	Chhattisgarh	Week-21	25	0	75	56	59	63	75	89.42	0	299	4411.61	197	56	74.67
Retain	S0306	< 90 % Utilize	11/12/2021	Female	Nov	Central	"text,voice,data,Video"	Chhattisgarh	Week-46	25	0	75	60	79	96	73	91.47	0	299	4238.51	248	62.33	80.00
Retain	S0312	< 90 % Utilize	10/6/2021	Female	Oct	Central	"text,voice,data,Video"	Chhattisgarh	Week-41	21	0	75	59	72	61	100	96.88	0	299	4896.27	233	53	78.67
Retain	S1636	< 90 % Utilize	6/4/2021	Female	Jun	Central	"text,voice,data,Video"	Uttar Pradesh	Week-23	26	0	75	58	71	100	69	85.45	0	299	4321.68	240	64.83	77.33
Retain	S1638	< 90 % Utilize	5/23/2021	Female	May	Central	"text,voice,data,Video"	Uttar Pradesh	Week-22	18	0	75	60	42	43	64	97.66	0	299	3387.8	149	60	80.00
Retain	S1476	< 90 % Utilize	4/3/2021	Female	Apr	East	"text,voice,data,Video"	Sikkim	Week-14	19	0	75	59	68	48	100	94.45	0	299	3505.33	216	59	78.67
Retain	S1476	< 90 % Utilize	2/2/2021	Female	Feb	East	"text,voice,data,Video"	Sikkim	Week-6	19	0	75	59	70	59	53	91.36	0	299	4375.48	182	59	78.67
Retain	S1478	< 90 % Utilize	3/8/2021	Female	Mar	East	"text,voice,data,Video"	Sikkim	Week-11	25	0	75	56	67	72	96	91	0	299	4368.82	235	72.5	74.67
Retain	S0739	< 90 % Utilize	4/12/2021	Female	Apr	East	"text,voice,data,Video"	Jharkhand	Week-16	24	0	75	56	47	92	83	96.32	0	299	4782.62	222	63	74.67
Retain	S1347	< 90 % Utilize	12/22/2021	Female	Dec	East	"text,voice,data,Video"	Odisha	Week-52	21	0	75	55	59	76	90	95.74	0	299	4786.6	225	44.25	73.33
Retain	S0732	< 90 % Utilize	7/4/2021	Female	Jul	East	"text,voice,data,Video"	Jharkhand	Week-28	18	0	75	55	81	94	94	91.5	0	299	4183.16	269	28.17	73.33
Retain	S1291	< 90 % Utilize	6/7/2021	Female	Jun	East	"text,voice,data,Video"	Odisha	Week-24	25	0	75	57	84	45	63	85.3	0	299	4275.53	192	57	76.00
Retain	S1291	< 90 % Utilize	5/8/2021	Female	May	East	"text,voice,data,Video"	Odisha	Week-19	25	0	75	56	99	62	54	95.78	0	299	3531.64	215	56	74.67
Retain	S1288	< 90 % Utilize	11/2/2021	Female	Nov	East	"text,voice,data,Video"	Odisha	Week-45	23	0	75	60	78	56	55	88.59	0	299	4439.37	189	47.5	80.00
Retain	S0779	< 90 % Utilize	9/29/2021	Female	Sep	East	"text,voice,data,Video"	Jharkhand	Week-40	21	0	75	56	59	51	74	85.71	0	299	4100.26	184	56	74.67
Retain	S1749	< 90 % Utilize	6/10/2021	Female	Jun	East	"text,voice,data,Video"	West Bengal	Week-24	20	0	75	55	66	77	73	95.33	0	299	4689.83	216	64	73.33
Retain	S0207	< 90 % Utilize	6/15/2021	Female	Jun	East	"text,voice,data,Video"	Bihar	Week-25	25	0	75	59	56	90	85	87.72	0	299	4165.5	231	59	78.67
Retain	S0677	< 90 % Utilize	4/24/2021	Female	Apr	North	"text,voice,data,Video"	Jammu & kashmir	Week-17	21	0	75	60	76	59	73	91.37	0	299	4113.39	208	60	80.00
Retain	S1441	< 90 % Utilize	1/24/2021	Female	Jan	North	"text,voice,data,Video"	Rajasthan	Week-5	21	0	75	57	48	88	54	90.41	0	299	4378.65	190	57	76.00
Retain	S1363	< 90 % Utilize	3/6/2021	Female	Mar	North	"text,voice,data,Video"	Punjab	Week-10	25	0	75	59	64	58	80	96.43	0	299	4740.75	202	59	78.67
Retain	S1436	< 90 % Utilize	5/19/2021	Female	May	North	"text,voice,data,Video"	Rajasthan	Week-21	24	0	75	58	64	84	91	96	0	299	4834.19	239	58	77.33
Retain	S1213	< 90 % Utilize	10/19/2021	Female	Oct	North-East	"text,voice,data,Video"	Meghalaya	Week-43	22	0	75	57	96	63	65	90.3	0	299	4446.36	224	57	76.00
Retain	S1140	< 90 % Utilize	4/27/2021	Female	Apr	North-East	"text,voice,data,Video"	Manipur	Week-18	18	0	75	55	47	68	73	95.33	0	299	3602.43	188	55	73.33
Retain	S1147	< 90 % Utilize	5/30/2021	Female	May	North-East	"text,voice,data,Video"	Manipur	Week-23	22	0	75	55	49	76	66	96.66	0	299	4498.32	191	55	73.33
Retain	S0190	< 90 % Utilize	2/22/2021	Female	Feb	North-East	"text,voice,data,Video"	Assam	Week-9	23	0	75	57	85	77	65	94.56	0	299	4316.59	227	44.5	76.00
Retain	S0188	< 90 % Utilize	5/12/2021	Female	May	North-East	"text,voice,data,Video"	Assam	Week-20	19	0	75	60	82	72	98	96.83	0	299	3487.63	252	60	80.00
Retain	S0194	< 90 % Utilize	11/2/2021	Female	Nov	North-East	"text,voice,data,Video"	Assam	Week-45	24	0	75	59	68	100	77	94.3	0	299	4584.42	245	59	78.67
Retain	S0193	< 90 % Utilize	11/1/2021	Female	Nov	North-East	"text,voice,data,Video"	Assam	Week-45	20	0	75	56	77	53	99	88.95	0	299	4431.56	229	58.5	74.67
Retain	S0194	< 90 % Utilize	10/3/2021	Female	Oct	North-East	"text,voice,data,Video"	Assam	Week-41	24	0	75	59	64	66	96	96.51	0	299	3980.89	226	59	78.67
Retain	S0838	< 90 % Utilize	4/5/2021	Female	Apr	South	"text,voice,data,Video"	Karnataka	Week-15	20	0	75	60	55	80	51	96.73	0	299	4719.64	186	60	80.00
Retain	S0802	< 90 % Utilize	8/4/2021	Female	Aug	South	"text,voice,data,Video"	Karnataka	Week-32	19	0	75	57	50	63	80	94.67	0	299	4081.35	193	48.5	76.00
Retain	S1541	< 90 % Utilize	8/4/2021	Female	Aug	South	"text,voice,data,Video"	Tamil Nadu	Week-32	21	0	75	56	71	86	50	94.45	0	299	3208.69	207	61	74.67
Retain	S0806	< 90 % Utilize	7/12/2021	Female	Jul	South	"text,voice,data,Video"	Karnataka	Week-29	26	0	75	56	80	74	84	91.87	0	299	4181.41	238	53.33	74.67
Retain	S0806	< 90 % Utilize	3/14/2021	Female	Mar	South	"text,voice,data,Video"	Karnataka	Week-12	26	0	75	58	75	76	58	97.98	0	299	4382.16	209	46	77.33
Retain	S1554	< 90 % Utilize	10/27/2021	Female	Oct	South	"text,voice,data,Video"	Tamil Nadu	Week-44	20	0	75	59	42	62	77	91.76	0	299	4482.87	181	29.5	78.67
Retain	S1510	< 90 % Utilize	10/3/2021	Female	Oct	South	"text,voice,data,Video"	Tamil Nadu	Week-41	23	0	75	55	99	75	92	89.57	0	299	4490.5	266	63	73.33
Retain	S1516	< 90 % Utilize	9/20/2021	Female	Sep	South	"text,voice,data,Video"	Tamil Nadu	Week-39	18	0	75	58	61	46	60	92.57	0	299	4021.63	167	66	77.33
Retain	S1541	< 90 % Utilize	9/3/2021	Female	Sep	South	"text,voice,data,Video"	Tamil Nadu	Week-36	21	0	75	60	73	82	93	93.81	0	299	4005.25	248	59.5	80.00
Retain	S1063	< 90 % Utilize	4/5/2021	Female	Apr	West	"text,voice,data,Video"	Maharashtra	Week-15	26	0	75	55	57	60	60	94.44	0	299	4190.33	177	53	73.33
Retain	S1063	< 90 % Utilize	6/4/2021	Female	Jun	West	"text,voice,data,Video"	Maharashtra	Week-23	26	0	75	57	79	42	99	86.97	0	299	4136.76	220	40.8	76.00
Retain	S1105	< 90 % Utilize	10/20/2021	Female	Oct	West	"text,voice,data,Video"	Maharashtra	Week-43	21	0	75	59	58	48	96	97.47	0	299	4571.29	202	99	78.67
Retain	S1113	< 90 % Utilize	10/24/2021	Female	Oct	West	"text,voice,data,Video"	Maharashtra	Week-44	24	0	75	58	46	42	99	97.54	0	299	3648.84	187	58	77.33
Retain	S0470	< 90 % Utilize	6/21/2021	Female	Jun	West	"text,voice,data,Video"	Gujarat	Week-26	21	0	75	60	73	69	87	96.61	0	299	4120.17	229	94	80.00
Retain	S0489	< 90 % Utilize	3/19/2021	Female	Mar	West	"text,voice,data,Video"	Gujarat	Week-12	24	0	75	55	86	42	78	90.66	0	299	4099.6	206	67.75	73.33
Retain	S0465	< 90 % Utilize	5/13/2021	Female	May	West	"text,voice,data,Video"	Gujarat	Week-20	18	0	75	56	55	75	90	92.34	0	299	4285.77	220	58	74.67
Retain	S1708	< 90 % Utilize	4/18/2021	Female	Apr	Central	"text,voice,data,Video"	Uttarakhand	Week-17	18	0	75	61	64	61	99	92.7	0	299	4466.55	224	61	81.33
Retain	S1691	< 90 % Utilize	2/3/2021	Female	Feb	Central	"text,voice,data,Video"	Uttarakhand	Week-6	23	0	75	64	71	64	51	95.74	0	299	3052.49	186	64	85.33
Retain	S1708	< 90 % Utilize	5/18/2021	Female	May	Central	"text,voice,data,Video"	Uttarakhand	Week-21	18	0	75	67	44	58	64	96.38	0	299	3533.31	166	67	89.33
Retain	S0957	< 90 % Utilize	4/21/2021	Female	Apr	Central	"text,voice,data,Video"	Madhya Pradesh	Week-17	23	0	75	63	62	97	59	93.75	0	299	4472.83	218	75.5	84.00
Retain	S0298	< 90 % Utilize	2/19/2021	Female	Feb	Central	"text,voice,data,Video"	Chhattisgarh	Week-8	21	0	75	66	43	59	54	89.78	0	299	4475.72	156	46.33	88.00
Retain	S0295	< 90 % Utilize	2/6/2021	Female	Feb	Central	"text,voice,data,Video"	Chhattisgarh	Week-6	24	0	75	64	66	57	58	90.66	0	299	4350.76	181	65	85.33
Retain	S0984	< 90 % Utilize	5/11/2021	Female	May	Central	"text,voice,data,Video"	Madhya Pradesh	Week-20	23	0	75	65	56	84	63	96.52	0	299	3046.21	203	70	86.67
Retain	S0341	< 90 % Utilize	9/19/2021	Female	Sep	Central	"text,voice,data,Video"	Chhattisgarh	Week-39	19	0	75	64	47	45	99	87.55	0	299	4058.73	191	49	85.33
Retain	S1634	< 90 % Utilize	12/3/2021	Female	Dec	Central	"text,voice,data,Video"	Uttar Pradesh	Week-49	22	0	75	64	62	88	59	96.31	0	299	4558.41	209	40.67	85.33
Retain	S1645	< 90 % Utilize	2/15/2021	Female	Feb	Central	"text,voice,data,Video"	Uttar Pradesh	Week-8	22	0	75	64	96	54	98	93.57	0	299	4282.24	248	79.25	85.33
Retain	S1658	< 90 % Utilize	2/4/2021	Female	Feb	Central	"text,voice,data,Video"	Uttar Pradesh	Week-6	22	0	75	64	57	68	84	95.48	0	299	4332.76	209	55.8	85.33
Retain	S1634	< 90 % Utilize	1/7/2021	Female	Jan	Central	"text,voice,data,Video"	Uttar Pradesh	Week-2	22	0	75	67	76	97	50	89.32	0	299	4274.82	223	56	89.33
Retain	S1658	< 90 % Utilize	1/5/2021	Female	Jan	Central	"text,voice,data,Video"	Uttar Pradesh	Week-2	22	0	75	64	97	87	78	91.78	0	299	4388.65	262	57.6	85.33
Retain	S1645	< 90 % Utilize	5/16/2021	Female	May	Central	"text,voice,data,Video"	Uttar Pradesh	Week-21	22	0	75	65	87	77	57	91.4	0	299	4094.71	221	92.67	86.67
Retain	S1634	< 90 % Utilize	11/3/2021	Female	Nov	Central	"text,voice,data,Video"	Uttar Pradesh	Week-45	22	0	75	62	85	68	53	88.38	0	299	4035.2	206	41.33	82.67
Retain	S1476	< 90 % Utilize	5/3/2021	Female	May	East	"text,voice,data,Video"	Sikkim	Week-19	19	0	75	66	54	59	77	95.76	0	299	4100.6	190	66	88.00
Retain	S0733	< 90 % Utilize	8/1/2021	Female	Aug	East	"text,voice,data,Video"	Jharkhand	Week-32	18	0	75	63	90	100	70	95.73	0	299	3550.51	260	63	84.00
Retain	S1301	< 90 % Utilize	2/12/2021	Female	Feb	East	"text,voice,data,Video"	Odisha	Week-7	20	0	75	67	59	91	67	89.5	0	299	4450.55	217	49	89.33
Retain	S0739	< 90 % Utilize	2/11/2021	Female	Feb	East	"text,voice,data,Video"	Jharkhand	Week-7	24	0	75	65	78	55	80	95.82	0	299	3283.32	213	60	86.67
Retain	S0739	< 90 % Utilize	1/12/2021	Female	Jan	East	"text,voice,data,Video"	Jharkhand	Week-3	24	0	75	65	73	83	67	89.95	0	299	4203.75	223	51.25	86.67
Retain	S1288	< 90 % Utilize	7/1/2021	Female	Jul	East	"text,voice,data,Video"	Odisha	Week-27	23	0	75	66	56	98	71	87.6	0	299	4256.3	225	66	88.00
Retain	S1289	< 90 % Utilize	6/2/2021	Female	Jun	East	"text,voice,data,Video"	Odisha	Week-23	18	0	75	63	43	100	51	89.65	0	299	4250.41	194	63	84.00
Retain	S0739	< 90 % Utilize	6/11/2021	Female	Jun	East	"text,voice,data,Video"	Jharkhand	Week-24	24	0	75	66	58	92	62	92.7	0	299	4403.33	212	80	88.00
Retain	S1749	< 90 % Utilize	2/10/2021	Female	Feb	East	"text,voice,data,Video"	West Bengal	Week-7	20	0	75	64	50	72	84	90.79	0	299	4411.76	206	89.75	85.33
